Starting audit...
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.NetAsset2/src/org/mwc/asset/netasset2/connect/VConnect.java:151: Found duplicate of 13 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.NetAsset2/src/org/mwc/asset/netasset2/connect/VConnect.java, starting from line 167
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.VesselMonitor/src/org/mwc/asset/vesselmonitor/Activator.java:14: Found duplicate of 48 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.ScenarioPlotter/src/org/mwc/asset/scenarioplotter/Activator.java, starting from line 14
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.VesselMonitor/src/org/mwc/asset/vesselmonitor/Activator.java:31: Found duplicate of 31 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.NetAsset2/src/org/mwc/asset/netasset2/Activator.java, starting from line 58
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.VesselMonitor/src/org/mwc/asset/vesselmonitor/Activator.java:31: Found duplicate of 31 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.SensorMonitor/src/org/mwc/asset/sensormonitor/Activator.java, starting from line 53
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.VesselMonitor/src/org/mwc/asset/vesselmonitor/views/StatusIndicator.java:46: Found duplicate of 17 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.ScenarioController2/src/org/mwc/asset/scenariocontroller2/views/UISkeleton.java, starting from line 34
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.VesselMonitor/src/org/mwc/asset/vesselmonitor/views/StatusIndicator.java:64: Found duplicate of 21 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.ScenarioController2/src/org/mwc/asset/scenariocontroller2/views/UISkeleton.java, starting from line 52
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.VesselMonitor/src/org/mwc/asset/vesselmonitor/views/StatusIndicator.java:64: Found duplicate of 21 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.ScenarioController2/src/org/mwc/asset/scenariocontroller2/views/UISkeleton2.java, starting from line 32
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.VesselMonitor/src/org/mwc/asset/vesselmonitor/views/VesselMonitor.java:78: Found duplicate of 16 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.SensorMonitor/src/org/mwc/asset/sensormonitor/views/SensorMonitor.java, starting from line 175
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.VesselMonitor/src/org/mwc/asset/vesselmonitor/views/VesselMonitor.java:124: Found duplicate of 12 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.SensorMonitor/src/org/mwc/asset/sensormonitor/views/SensorMonitor.java, starting from line 137
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.VesselMonitor/src/org/mwc/asset/vesselmonitor/views/VesselMonitor.java:167: Found duplicate of 14 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.SensorMonitor/src/org/mwc/asset/sensormonitor/views/SensorMonitor.java, starting from line 257
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.comms/src/org/mwc/asset/comms/restlet/data/Sensor.java:16: Found duplicate of 14 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.comms/src/org/mwc/asset/comms/restlet/data/Scenario.java, starting from line 9
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.comms/src/org/mwc/asset/comms/restlet/data/Sensor.java:19: Found duplicate of 13 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.comms/src/org/mwc/asset/comms/restlet/data/Participant.java, starting from line 28
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.comms/src/org/mwc/asset/comms/restlet/host/DetectionListenerHandler.java:24: Found duplicate of 17 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.comms/src/org/mwc/asset/comms/restlet/host/DecisionListenerHandler.java, starting from line 24
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.comms/src/org/mwc/asset/comms/restlet/host/HostServer.java:24: Found duplicate of 19 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.comms/src/org/mwc/asset/comms/restlet/host/GuestServer.java, starting from line 26
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.comms/src/org/mwc/asset/comms/restlet/host/ParticipantListenerHandler.java:24: Found duplicate of 17 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.comms/src/org/mwc/asset/comms/restlet/host/DecisionListenerHandler.java, starting from line 24
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.comms/src/org/mwc/asset/comms/restlet/host/ParticipantListenerHandler.java:24: Found duplicate of 17 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.comms/src/org/mwc/asset/comms/restlet/host/DetectionListenerHandler.java, starting from line 24
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.comms/src/org/mwc/asset/comms/restlet/host/ScenarioListenerHandler.java:25: Found duplicate of 15 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.comms/src/org/mwc/asset/comms/restlet/host/DecisionListenerHandler.java, starting from line 25
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.comms/src/org/mwc/asset/comms/restlet/host/ScenarioListenerHandler.java:25: Found duplicate of 15 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.comms/src/org/mwc/asset/comms/restlet/host/DetectionListenerHandler.java, starting from line 25
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.comms/src/org/mwc/asset/comms/restlet/host/ScenarioListenerHandler.java:25: Found duplicate of 15 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.comms/src/org/mwc/asset/comms/restlet/host/ParticipantListenerHandler.java, starting from line 25
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.comms/src/org/mwc/asset/comms/restlet/test/CommsTest.java:166: Found duplicate of 17 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.comms/src/org/mwc/asset/comms/restlet/test/CommsTest.java, starting from line 305
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.comms/src/org/mwc/asset/comms/restlet/test/CommsTest.java:183: Found duplicate of 32 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.comms/src/org/mwc/asset/comms/restlet/test/CommsTest.java, starting from line 323
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.core/src/org/mwc/asset/core/ASSETPlugin.java:103: Found duplicate of 13 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.NetAsset2/src/org/mwc/asset/netasset2/Activator.java, starting from line 23
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.core/src/org/mwc/asset/core/property_support/unused/OldTargetTypeCellEditor.java:73: Found duplicate of 32 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.core/src/org/mwc/asset/core/property_support/TargetTypeHelper.java, starting from line 249
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.core/src/org/mwc/asset/core/property_support/unused/OldTargetTypeHelper.java:32: Found duplicate of 20 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.core/src/org/mwc/asset/core/property_support/TargetTypeHelper.java, starting from line 47
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/CommandLine/MultiScenarioCommandLine.java:397: Found duplicate of 12 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/CommandLine/MultiScenarioCommandLine.java, starting from line 415
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/CommandLine/MultiScenarioCore.java:41: Found duplicate of 34 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/CommandLine/MultiScenarioCommandLine.java, starting from line 28
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/CommandLine/MultiScenarioCore.java:145: Found duplicate of 14 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/CommandLine/MultiScenarioCommandLine.java, starting from line 103
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/CommandLine/MultiScenarioCore.java:290: Found duplicate of 17 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/CommandLine/MultiScenarioCommandLine.java, starting from line 315
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/CommandLine/MultiScenarioCore.java:466: Found duplicate of 12 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/CommandLine/MultiScenarioCommandLine.java, starting from line 496
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/CommandLine/MultiScenarioCore.java:479: Found duplicate of 13 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/CommandLine/MultiScenarioCommandLine.java, starting from line 509
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/Editors/RadiatedNoiseViewer.java:222: Found duplicate of 18 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/Editors/DetectionViewer.java, starting from line 237
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/Editors/Sensors/LookupSensorComponentViewer.java:157: Found duplicate of 13 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/Editors/Sensors/CoreSensorComponentViewer.java, starting from line 149
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/Editors/Sensors/LookupSensorComponentViewer.java:192: Found duplicate of 14 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/Editors/Sensors/CoreSensorComponentViewer.java, starting from line 179
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/Editors/Sensors/LookupSensorComponentViewer.java:232: Found duplicate of 20 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/Editors/Sensors/CoreSensorComponentViewer.java, starting from line 209
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/Editors/Sensors/SensorExcessViewer.java:23: Found duplicate of 12 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/Editors/Sensors/CoreSensorComponentViewer.java, starting from line 32
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/Editors/Sensors/SensorFitEditor.java:47: Found duplicate of 17 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/Editors/Decisions/WaterfallEditor.java, starting from line 47
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/Editors/Sensors/SensorFitEditor.java:168: Found duplicate of 14 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/Editors/Sensors/SensorFitEditor.java, starting from line 220
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/MonteCarlo/Loader.java:237: Found duplicate of 22 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/MonteCarlo/Loader.java, starting from line 294
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/MonteCarlo/Loader.java:260: Found duplicate of 24 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/MonteCarlo/Loader.java, starting from line 317
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/Painters/Detections/ScenarioDetectionPainter.java:105: Found duplicate of 19 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/Editors/VesselStatusEditor.java, starting from line 53
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/Painters/Detections/ScenarioDetectionPainter.java:399: Found duplicate of 14 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/Editors/VesselStatusEditor.java, starting from line 143
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/Painters/NoiseSourcePainter.java:151: Found duplicate of 12 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/Painters/NoiseSourceExcessPainter.java, starting from line 198
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/Painters/NoiseSourcePainter.java:184: Found duplicate of 16 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/Painters/NoiseSourceExcessPainter.java, starting from line 299
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/Painters/ScenarioNoiseLevelPainter.java:234: Found duplicate of 19 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/Painters/NoiseSourceExcessPainter.java, starting from line 88
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/SuperSearch/Plotters/SSGuiSupport.java:282: Found duplicate of 14 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/Editors/VesselStatusEditor.java, starting from line 143
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/SuperSearch/Plotters/SSGuiSupport.java:282: Found duplicate of 14 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/Painters/Detections/ScenarioDetectionPainter.java, starting from line 399
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/SuperSearch/Plotters/SSGuiSupport.java:480: Found duplicate of 19 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/Editors/VesselStatusEditor.java, starting from line 53
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/SuperSearch/Plotters/SSGuiSupport.java:480: Found duplicate of 22 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/Painters/Detections/ScenarioDetectionPainter.java, starting from line 105
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/SuperSearch/Plotters/SSGuiSupport.java:565: Found duplicate of 17 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/SuperSearch/Plotters/SSGuiSupport.java, starting from line 587
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/Workbench/LoadedWorkbench.java:35: Found duplicate of 12 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/Workbench/AcousticWorkBenchGUI.java, starting from line 61
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/Workbench/Plotters/ScenarioLayer.java:183: Found duplicate of 15 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/SuperSearch/Plotters/SSGuiSupport.java, starting from line 171
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/Workbench/Plotters/ScenarioLayer.java:286: Found duplicate of 14 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/Editors/VesselStatusEditor.java, starting from line 143
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/Workbench/Plotters/ScenarioLayer.java:286: Found duplicate of 14 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/Painters/Detections/ScenarioDetectionPainter.java, starting from line 399
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/Workbench/Plotters/ScenarioLayer.java:286: Found duplicate of 14 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/SuperSearch/Plotters/SSGuiSupport.java, starting from line 282
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/Workbench/Plotters/ScenarioParticipantWrapper.java:401: Found duplicate of 21 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/SuperSearch/Plotters/SSGuiSupport.java, starting from line 423
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/Workbench/Plotters/ScenarioParticipantWrapper.java:451: Found duplicate of 16 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/SuperSearch/Plotters/SSGuiSupport.java, starting from line 458
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/Workbench/Plotters/ScenarioParticipantWrapper.java:479: Found duplicate of 13 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/Painters/Detections/ScenarioDetectionPainter.java, starting from line 111
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/Workbench/Plotters/ScenarioParticipantWrapper.java:479: Found duplicate of 13 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/SuperSearch/Plotters/SSGuiSupport.java, starting from line 486
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/Workbench/Plotters/ScenarioParticipantWrapper.java:479: Found duplicate of 16 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/Editors/VesselStatusEditor.java, starting from line 59
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/Workbench/Plotters/ScenarioParticipantWrapper.java:568: Found duplicate of 12 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/Workbench/Plotters/BasePlottable.java, starting from line 98
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/Workbench/WorkBenchGUI.java:515: Found duplicate of 20 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/Workbench/LoadedWorkbench.java, starting from line 48
/home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/Models/Decision/Composite.java:176: Found duplicate of 17 lines in /home/dashaa/ODeskJobs/PlanteMayoLtd/debrief_daria/trunk/org.mwc.asset.legacy/src/ASSET/GUI/Painters/Detections/ScenarioDetectionPainter.java, starting from line 107
