932.5,1186.93
935,1185.20
937.5,1183.49
940,1181.79
942.5,1180.12
945,1178.47
947.5,1176.83
950,1175.22
952.5,1173.62
955,1172.04
957.5,1170.49
960,1168.95
962.5,1167.43
965,1165.93
967.5,1164.46
970,1163.00
972.5,1161.56
975,1160.15
977.5,1158.75
980,1157.37
982.5,1156.02
985,1154.68
987.5,1153.37
990,1152.07
992.5,1150.80
995,1149.55
997.5,1148.31
1000,1147.10
1002.5,1145.91
1005,1144.74
1007.5,1143.60
1010,1142.47
1012.5,1141.36
1015,1140.28
1017.5,1139.22
1020,1138.18
1022.5,1137.16
1025,1136.16
1027.5,1135.18
1030,1134.23
1032.5,1133.29
1035,1132.38
1037.5,1131.49
1040,1130.62
1042.5,1129.78
1045,1128.95
1047.5,1128.15
1050,1127.37
1052.5,1126.61
1055,1125.88
1057.5,1125.16
1060,1124.47
1062.5,1123.80
1065,1123.15
1067.5,1122.53
1070,1121.93
1072.5,1121.35
1075,1120.79
1077.5,1120.25
1080,1119.74
1082.5,1119.25
1085,1118.79
1087.5,1118.34
1090,1117.92
1092.5,1117.52
1095,1117.14
1097.5,1116.79
1100,1116.46
1102.5,1116.15
1105,1115.86
1107.5,1115.60
1110,1115.36
1112.5,1115.14
1115,1114.95
1117.5,1114.78
1120,1114.63
1122.5,1114.50
1125,1114.40
1127.5,1114.32
1130,1114.26
1132.5,1114.23
1135,1114.22
1137.5,1114.23
1140,1114.26
1142.5,1114.32
1145,1114.40
1147.5,1114.50
1150,1114.63
1152.5,1114.78
1155,1114.95
1157.5,1115.14
1160,1115.36
1162.5,1115.60
1165,1115.86
1167.5,1116.15
1170,1116.46
1172.5,1116.79
1175,1117.14
1177.5,1117.52
1180,1117.92
1182.5,1118.34
1185,1118.79
1187.5,1119.25
1190,1119.74
1192.5,1120.25
1195,1120.79
1197.5,1121.35
1200,1121.93
1202.5,1122.53
1205,1123.15
1207.5,1123.80
1210,1124.47
1212.5,1125.16
1215,1125.88
1217.5,1126.61
1220,1127.37
1222.5,1128.15
1225,1128.95
1227.5,1129.78
1230,1130.62
1232.5,1131.49
1235,1132.38
1237.5,1133.29
1240,1134.23
1242.5,1135.18
1245,1136.16
1247.5,1137.16
1250,1138.18
1252.5,1139.22
1255,1140.28
1257.5,1141.36
1260,1142.47
1262.5,1143.60
1265,1144.74
1267.5,1145.91
1270,1147.10
1272.5,1148.31
1275,1149.55
1277.5,1150.80
1280,1152.07
1282.5,1153.37
1285,1154.68
1287.5,1156.02
1290,1157.37
1292.5,1158.75
1295,1160.15
1297.5,1161.56
1300,1163.00
1302.5,1164.46
1305,1165.93
1307.5,1167.43
1310,1168.95
1312.5,1170.49
1315,1172.04
1317.5,1173.62
1320,1175.22
1322.5,1176.83
1325,1178.47
1327.5,1180.12
1330,1181.79
1332.5,1183.49
1335,1185.20
1337.5,1186.93
1340,1188.68
1342.5,1190.45
1345,1192.24
1347.5,1194.04
1350,1195.87
1352.5,1197.71
1355,1199.57
1357.5,1201.45
1360,1203.35
1362.5,1205.27
1365,1207.20
1367.5,1209.15
1370,1211.12
1372.5,1213.11
1375,1215.12
1377.5,1217.14
1380,1219.18
1382.5,1221.24
1385,1223.32
1387.5,1225.41
1390,1227.52
1392.5,1229.65
1395,1231.79
1397.5,1233.96
1400,1236.13
1402.5,1238.33
1405,1240.54
1407.5,1242.77
1410,1245.01
1412.5,1247.28
1415,1249.55
1417.5,1251.85
1420,1254.16
1422.5,1256.48
1425,1258.83
1427.5,1261.18
1430,1263.56
1432.5,1265.95
1435,1268.35
1437.5,1270.77
1440,1273.21
1442.5,1275.66
1445,1278.13
1447.5,1280.61
1450,1283.10
1452.5,1285.62
1455,1288.14
1457.5,1290.68
1460,1293.24
1462.5,1295.81
1465,1298.40
1467.5,1301.00
1470,1303.61
1472.5,1306.24
1475,1308.88
1477.5,1311.54
1480,1314.21
1482.5,1316.90
1485,1319.59
1487.5,1322.31
1490,1325.03
1492.5,1327.77
1495,1330.53
1497.5,1333.29
1500,1336.07
1502.5,1338.87
1505,1341.67
1507.5,1344.49
1510,1347.33
1512.5,1350.17
1515,1353.03
1517.5,1355.90
1520,1358.79
1522.5,1361.68
1525,1364.59
1527.5,1367.51
1530,1370.45
1532.5,1373.39
1535,1376.35
1537.5,1379.32
1540,1382.31
1542.5,1385.30
1545,1388.31
1547.5,1391.33
1550,1394.36
1552.5,1397.40
1555,1400.45
1557.5,1403.52
1560,1406.59
1562.5,1409.68
1565,1412.78
1567.5,1415.89
1570,1419.01
1572.5,1422.14
1575,1425.29
1577.5,1428.44
1580,1431.61
1582.5,1434.78
1585,1437.97
1587.5,1441.17
1590,1444.38
1592.5,1447.60
1595,1450.82
1597.5,1454.06
1600,1457.31
1602.5,1460.57
1605,1463.84
1607.5,1467.12
1610,1470.41
1612.5,1473.72
1615,1477.03
1617.5,1480.35
1620,1483.68
1622.5,1487.01
1625,1490.36
1627.5,1493.72
1630,1497.09
1632.5,1500.47
1635,1503.86
1637.5,1507.25
1640,1510.66
1642.5,1514.07
1645,1517.50
1647.5,1520.93
1650,1524.37
1652.5,1527.82
1655,1531.28
1657.5,1534.75
1660,1538.23
1662.5,1541.71
1665,1545.21
1667.5,1548.71
1670,1552.22
1672.5,1555.74
1675,1559.27
1677.5,1562.81
1680,1566.35
1682.5,1569.91
1685,1573.47
1687.5,1577.04
1690,1580.62
1692.5,1584.20
1695,1587.80
1697.5,1591.40
1700,1595.01
1702.5,1598.62
1705,1602.25
1707.5,1605.88
1710,1609.52
1712.5,1613.17
1715,1616.83
1717.5,1620.49
1720,1624.16
1722.5,1627.84
1725,1631.52
1727.5,1635.22
1730,1638.92
1732.5,1642.62
1735,1646.34
1737.5,1650.06
1740,1653.79
1742.5,1657.52
1745,1661.26
1747.5,1665.01
1750,1668.77
1752.5,1672.53
1755,1676.30
1757.5,1680.08
1760,1683.86
1762.5,1687.65
1765,1691.45
1767.5,1695.25
1770,1699.06
1772.5,1702.87
1775,1706.70
1777.5,1710.52
1780,1714.36
1782.5,1718.20
1785,1722.05
1787.5,1725.90
1790,1729.76
1792.5,1733.63
1795,1737.50
1797.5,1741.38
1800,1745.26
1802.5,1749.15
1805,1753.05
1807.5,1756.95
1810,1760.86
1812.5,1764.77
1815,1768.69
1817.5,1772.61
1820,1776.54
1822.5,1780.48
1825,1784.42
1827.5,1788.37
1830,1792.32
1832.5,1796.28
1835,1800.24
1837.5,1804.21
1840,1808.19
1842.5,1812.17
1845,1816.15
1847.5,1820.14
1850,1824.14
1852.5,1828.14
1855,1832.15
1857.5,1836.16
1860,1840.17
1862.5,1844.20
1865,1848.22
1867.5,1852.25
1870,1856.29
1872.5,1860.33
1875,1864.38
1877.5,1868.43
1880,1872.49
1882.5,1876.55
1885,1880.61
1887.5,1884.68
1890,1888.76
1892.5,1892.84
1895,1896.92
1897.5,1901.01
1900,1905.11
1902.5,1909.21
1905,1913.31
1907.5,1917.42
1910,1921.53
1912.5,1925.64
1915,1929.77
1917.5,1933.89
1920,1938.02
1922.5,1942.15
1925,1946.29
1927.5,1950.44
1930,1954.58
1932.5,1958.73
1935,1962.89
1937.5,1967.05
1940,1971.21
1942.5,1975.38
1945,1979.55
1947.5,1983.73
1950,1987.91
1952.5,1992.09
1955,1996.28
1957.5,2000.47
1960,2004.67
1962.5,2008.87
1965,2013.07
1967.5,2017.28
1970,2021.49
1972.5,2025.71
1975,2029.93
1977.5,2034.15
1980,2038.38
1982.5,2042.61
1985,2046.84
1987.5,2051.08
1990,2055.32
1992.5,2059.57
1995,2063.82
1997.5,2068.07
2000,2072.33
